ticker,sector,market_cap,book_value,price_to_book,roe,trailing_pe,forward_pe,dividend_yield,beta,avg_volume,current_price,volatility_60d,momentum_60d,avg_volume_60d
NGNE,Health Care,273549856.0,17.972,0.9826397,-0.42253,,-3.8558953,,2.026,199662,17.66,0.8215428632609508,-0.48453004341473094,199946.7741935484
CMT,Materials,167117616.0,18.155,1.0751859,0.053239997,20.989248,11.348837,,0.459,24216,19.52,0.4337859219356499,0.08989394885920099,23980.645161290322
GMRE,Real Estate,940563456.0,30.606,1.1285369,0.00412,,287.83334,8.76,1.212,124531,34.54,0.26181579576716363,0.14958946199016032,124690.32258064517
HDSN,Industrials,312599104.0,6.099,1.1756026,0.08748,14.058824,16.11236,,0.862,376729,7.17,0.5749103944788186,-0.21035240787012388,372654.8387096774
BMBL,Communication,532478080.0,5.994,0.5588922,-0.23809999,,3.603119,,1.961,2967422,3.35,0.6425663848857551,-0.3963964343235451,2947185.4838709678
USNA,Consumer Staples,396694592.0,28.901,0.7508391,0.0315,24.111113,11.128205,,0.644,161298,21.7,0.3197319357157262,0.02600478271060136,167095.16129032258
GOGO,Communication,614391488.0,0.799,5.744681,-0.06631,,6.202703,,0.959,2725867,4.59,0.6463282995731788,-0.4956043999806331,2704620.9677419355
SB,Industrials,584295104.0,8.075,0.7071208,0.055809997,15.432432,10.98077,3.56,1.064,535354,5.71,0.32910227600513087,0.21748400180852445,532240.3225806452
AVNW,Information Technology,279985184.0,20.593,1.0590976,0.052399997,20.77143,7.0525465,,0.941,105963,21.81,0.3582432098417602,-0.12620191242273937,106375.80645161291
MAX,Communication,671241408.0,-0.523,-19.560228,,,7.541522,,1.211,504547,10.23,0.38943594999312064,-0.1976470947265625,512230.6451612903
IVR,Financials,616680640.0,8.8,0.9761364,0.13254,6.5075755,3.7068682,16.76,1.664,2008736,8.59,0.23162780913969047,0.20659485539979672,2015622.5806451612
CLW,Materials,270871712.0,48.821,0.34452388,-0.104729995,,-14.541745,,0.2,188947,16.82,0.39982961652247495,-0.04702549244446774,190109.67741935485
NFE,Energy,378455232.0,3.498,0.38021728,-0.87325996,,-0.5732759,30.53,1.02,15703604,1.33,1.2431514227720615,0.031007815693931073,15595583.870967742
ALDX,Health Care,322472480.0,0.819,6.5445666,-0.64305,,13.74359,,0.847,1051918,5.36,0.9799786775422324,0.057199201584641646,1044125.8064516129
WTI,Energy,322846560.0,-1.159,-1.8723037,,,-4.9981575,1.78,0.318,1550726,2.17,0.5500308488057764,0.03871542043275822,1541262.9032258065
OSG,Financials,263097840.0,18.059,0.31397086,-0.05764,,-37.8,,0.868,751080,5.67,0.4944118050271317,-0.3093788002498371,750903.2258064516
GRND,Communication,2173186816.0,0.385,29.402597,-1.71538,,19.186441,,0.229,1492150,11.32,0.4223212186914117,-0.1832611850483955,1494233.8709677418
NRC,Health Care,469111904.0,0.632,32.183544,0.66870004,28.647888,17.534483,2.55,0.498,84970,20.34,0.4054032374829416,0.5355164248791542,85335.48387096774
NXDR,Communication,768532800.0,1.106,1.7721521,-0.14066,,-15.076924,,1.187,6291585,1.96,0.8401964045438828,0.0051282001121668586,6213411.29032258
NLOP,Real Estate,289022592.0,29.043,0.6717626,-0.34123,,,,0.304,239096,19.51,0.19959328315178942,-0.037765745738063794,235954.83870967742
SITC,Real Estate,321930176.0,5.878,1.0411705,0.025409998,11.333333,-8.27027,,1.16,1430114,6.12,0.23453398373355372,-0.0329666570650764,1426804.1290322582
NRDS,Financials,916561280.0,5.385,2.2395544,0.20226,12.829787,8.1434765,,1.437,808790,12.06,0.48687425215612584,0.033419052337025024,804258.0645161291
